=== SNAPSHOT ===
url: https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&_trksid=m570.l1313
title: 16GB Ram 512GB Ssd Laptop for sale | eBay
                                  direct_text: Intel Core i7 11th Gen.
                                  subtree_text: Intel Core i7 11th Gen. (416) Items
                                  child_refs: n509, n510
                                  - ref=n510 index=510 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=174.0 y=-672.4 width=1.0 height=1.0)
                                    direct_text: (416) Items
                                    child_refs: n511
                        - ref=g512 index=512 <li> role=generic boundary=listitem group=rg11[6] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-649.6 width=212.0 height=28.8)
                          name: Intel Core i7 12th Gen.
                          subtree_text: Intel Core i7 12th Gen. (302) Items (302)
                          attrs: name="Processor"
                          child_refs: n513
                          - ref=n513 index=513 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-644.6 width=188.9 height=23.8)
                            name: Intel Core i7 12th Gen.
                            child_refs: e514
                            - ref=e514 index=514 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-644.6 width=188.9 height=18.6)
                              name: Intel Core i7 12th Gen. (302) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Processor=Intel%2520Core%2520i7%252012th%2520Gen%252E&_dcat=177"
                              child_refs: n515
                              - ref=n515 index=515 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-644.6 width=188.9 height=18.6)
                                name: Intel Core i7 12th Gen.
                                child_refs: n516, n517
                                - ref=n516 index=516 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-644.3 width=18.0 height=18.0)
                                  name: Intel Core i7 12th Gen.
                                - ref=n519 index=519 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-642.6 width=134.2 height=15.0)
                                  direct_text: Intel Core i7 12th Gen.
                                  subtree_text: Intel Core i7 12th Gen. (302) Items
                                  child_refs: n520, n521
                                  - ref=n521 index=521 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=177.2 y=-643.6 width=1.0 height=1.0)
                                    direct_text: (302) Items
                                    child_refs: n522
                        - ref=g523 index=523 <li> role=generic boundary=listitem group=rg11[7] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-620.7 width=212.0 height=28.8)
                          name: Intel Core i7 8th Gen.
                          subtree_text: Intel Core i7 8th Gen. (646) Items (646)
                          attrs: name="Processor"
                          child_refs: n524
                          - ref=n524 index=524 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-615.7 width=184.1 height=23.8)
                            name: Intel Core i7 8th Gen.
                            child_refs: e525
                            - ref=e525 index=525 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-615.7 width=184.1 height=18.6)
                              name: Intel Core i7 8th Gen. (646) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Processor=Intel%2520Core%2520i7%25208th%2520Gen%252E&_dcat=177"
                              child_refs: n526
                              - ref=n526 index=526 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-615.7 width=184.1 height=18.6)
                                name: Intel Core i7 8th Gen.
                                child_refs: n527, n528
                                - ref=n527 index=527 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-615.5 width=18.0 height=18.0)
                                  name: Intel Core i7 8th Gen.
                                - ref=n530 index=530 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-613.7 width=130.1 height=15.0)
                                  direct_text: Intel Core i7 8th Gen.
                                  subtree_text: Intel Core i7 8th Gen. (646) Items
                                  child_refs: n531, n532
                                  - ref=n532 index=532 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=173.1 y=-614.7 width=1.0 height=1.0)
                                    direct_text: (646) Items
                                    child_refs: n533
                      - ref=n534 index=534 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-591.9 width=212.0 height=22.0)
                        name: see all - Processor - opens dialog
                        child_refs: n535
                        - ref=n535 index=535 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-591.9 width=212.0 height=22.0)
                          name: see all - Processor - opens dialog
                          child_refs: e536
                          - ref=e536 index=536 <button> role=button actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-583.9 width=36.6 height=14.0)
                            name: see all - Processor - opens dialog
                            attrs: type="button" aria-label="see all - Processor - opens dialog"
                            child_refs: n537
                            - ref=n537 index=537 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-583.9 width=36.6 height=14.0)
                              direct_text: see all
                              child_refs: n538
                  - ref=g539 index=539 <li> role=generic boundary=listitem group=rg8[3] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=12.0 y=-536.9 width=216.0 height=294.8)
                    name: Chrome OS
                    subtree_text: Operating System Chrome OS (10) Items (10) Not Included (247) Items (247) Windows 10 (855) Items (855) Windows 10 Home (123) Items (123) Windows 10 Pro (1,276) Items (1,276) Windows 11 Home (1,603) Items (1,603) Windows 11 Pro (4,493) Items (4,493) Windows 7 (51) Items (51) see all
                    child_refs: n540, n543
                    - ref=n540 index=540 <h3> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-536.9 width=212.0 height=18.0)
                      name: Operating System
                      child_refs: e541
                      - ref=e541 index=541 <div> role=button actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-536.9 width=212.0 height=18.0)
                        name: Operating System
                        attrs: aria-controls="x-refine__group_3__3" aria-expanded="true" role="button"
                        states: expanded=true
                        child_refs: n542
                    - ref=n543 index=543 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-512.9 width=212.0 height=253.8)
                      name: Chrome OS
                      child_refs: n544, n633
                      - ref=n544 index=544 <ul> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-511.9 width=212.0 height=230.8)
                        name: Chrome OS
                        child_refs: g545, g556, g567, g578, g589, g600, g611, g622
                        - ref=g545 index=545 <li> role=generic boundary=listitem group=rg12[0] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-511.9 width=212.0 height=28.8)
                          name: Chrome OS
                          subtree_text: Chrome OS (10) Items (10)
                          attrs: name="Operating%2520System"
                          child_refs: n546
                          - ref=n546 index=546 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-506.9 width=119.1 height=23.8)
                            name: Chrome OS
                            child_refs: e547
                            - ref=e547 index=547 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-506.9 width=119.1 height=18.6)
                              name: Chrome OS (10) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Operating%2520System=Chrome%2520OS&_dcat=177"
                              child_refs: n548
                              - ref=n548 index=548 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-506.9 width=119.1 height=18.6)
                                name: Chrome OS
                                child_refs: n549, n550
                                - ref=n549 index=549 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-506.6 width=18.0 height=18.0)
                                  name: Chrome OS
                                - ref=n552 index=552 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-504.9 width=72.9 height=15.0)
                                  direct_text: Chrome OS
                                  subtree_text: Chrome OS (10) Items
                                  child_refs: n553, n554
                                  - ref=n554 index=554 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=115.9 y=-505.9 width=1.0 height=1.0)
                                    direct_text: (10) Items
                                    child_refs: n555
                        - ref=g556 index=556 <li> role=generic boundary=listitem group=rg12[1] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-483.0 width=212.0 height=28.8)
                          name: Not Included
                          subtree_text: Not Included (247) Items (247)
                          attrs: name="Operating%2520System"
                          child_refs: n557
                          - ref=n557 index=557 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-478.0 width=133.9 height=23.8)
                            name: Not Included
                            child_refs: e558
                            - ref=e558 index=558 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-478.0 width=133.9 height=18.6)
                              name: Not Included (247) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Operating%2520System=Not%2520Included&_dcat=177"
                              child_refs: n559
                              - ref=n559 index=559 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-478.0 width=133.9 height=18.6)
                                name: Not Included
                                child_refs: n560, n561
                                - ref=n560 index=560 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-477.8 width=18.0 height=18.0)
                                  name: Not Included
                                - ref=n563 index=563 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-476.0 width=80.6 height=15.0)
                                  direct_text: Not Included
                                  subtree_text: Not Included (247) Items
                                  child_refs: n564, n565
                                  - ref=n565 index=565 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=123.6 y=-477.0 width=1.0 height=1.0)
                                    direct_text: (247) Items
                                    child_refs: n566
                        - ref=g567 index=567 <li> role=generic boundary=listitem group=rg12[2] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-454.2 width=212.0 height=28.8)
                          name: Windows 10
                          subtree_text: Windows 10 (855) Items (855)
                          attrs: name="Operating%2520System"
                          child_refs: n568
                          - ref=n568 index=568 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-449.2 width=127.0 height=23.8)
                            name: Windows 10
                            child_refs: e569
                            - ref=e569 index=569 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-449.2 width=127.0 height=18.6)
                              name: Windows 10 (855) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Operating%2520System=Windows%252010&_dcat=177"
                              child_refs: n570
                              - ref=n570 index=570 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-449.2 width=127.0 height=18.6)
                                name: Windows 10
                                child_refs: n571, n572
                                - ref=n571 index=571 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-448.9 width=18.0 height=18.0)
                                  name: Windows 10
                                - ref=n574 index=574 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-447.2 width=72.7 height=15.0)
                                  direct_text: Windows 10
                                  subtree_text: Windows 10 (855) Items
                                  child_refs: n575, n576
                                  - ref=n576 index=576 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=115.7 y=-448.2 width=1.0 height=1.0)
                                    direct_text: (855) Items
                                    child_refs: n577
                        - ref=g578 index=578 <li> role=generic boundary=listitem group=rg12[3] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-425.4 width=212.0 height=28.8)
                          name: Windows 10 Home
                          subtree_text: Windows 10 Home (123) Items (123)
                          attrs: name="Operating%2520System"
                          child_refs: n579
                          - ref=n579 index=579 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-420.4 width=165.2 height=23.8)
                            name: Windows 10 Home
                            child_refs: e580
                            - ref=e580 index=580 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-420.4 width=165.2 height=18.6)
                              name: Windows 10 Home (123) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Operating%2520System=Windows%252010%2520Home&_dcat=177"
                              child_refs: n581
                              - ref=n581 index=581 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-420.4 width=165.2 height=18.6)
                                name: Windows 10 Home
                                child_refs: n582, n583
                                - ref=n582 index=582 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-420.1 width=18.0 height=18.0)
                                  name: Windows 10 Home
                                - ref=n585 index=585 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-418.4 width=113.7 height=15.0)
                                  direct_text: Windows 10 Home
                                  subtree_text: Windows 10 Home (123) Items
                                  child_refs: n586, n587
                                  - ref=n587 index=587 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=156.7 y=-419.4 width=1.0 height=1.0)
                                    direct_text: (123) Items
                                    child_refs: n588
                        - ref=g589 index=589 <li> role=generic boundary=listitem group=rg12[4] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-396.5 width=212.0 height=28.8)
                          name: Windows 10 Pro
                          subtree_text: Windows 10 Pro (1,276) Items (1,276)
                          attrs: name="Operating%2520System"
                          child_refs: n590
                          - ref=n590 index=590 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-391.5 width=155.4 height=23.8)
                            name: Windows 10 Pro
                            child_refs: e591
                            - ref=e591 index=591 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-391.5 width=155.4 height=18.6)
                              name: Windows 10 Pro (1,276) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Operating%2520System=Windows%252010%2520Pro&_dcat=177"
                              child_refs: n592
                              - ref=n592 index=592 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-391.5 width=155.4 height=18.6)
                                name: Windows 10 Pro
                                child_refs: n593, n594
                                - ref=n593 index=593 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-391.2 width=18.0 height=18.0)
                                  name: Windows 10 Pro
                                - ref=n596 index=596 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-389.5 width=96.8 height=15.0)
                                  direct_text: Windows 10 Pro
                                  subtree_text: Windows 10 Pro (1,276) Items
                                  child_refs: n597, n598
                                  - ref=n598 index=598 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=139.8 y=-390.5 width=1.0 height=1.0)
                                    direct_text: (1,276) Items
                                    child_refs: n599
                        - ref=g600 index=600 <li> role=generic boundary=listitem group=rg12[5] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-367.7 width=212.0 height=28.8)
                          name: Windows 11 Home
                          subtree_text: Windows 11 Home (1,603) Items (1,603)
                          attrs: name="Operating%2520System"
                          child_refs: n601
                          - ref=n601 index=601 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-362.7 width=170.3 height=23.8)
                            name: Windows 11 Home
                            child_refs: e602
                            - ref=e602 index=602 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-362.7 width=170.3 height=18.6)
                              name: Windows 11 Home (1,603) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Operating%2520System=Windows%252011%2520Home&_dcat=177"
                              child_refs: n603
                              - ref=n603 index=603 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-362.7 width=170.3 height=18.6)
                                name: Windows 11 Home
                                child_refs: n604, n605
                                - ref=n604 index=604 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-362.4 width=18.0 height=18.0)
                                  name: Windows 11 Home
                                - ref=n607 index=607 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-360.7 width=109.5 height=15.0)
                                  direct_text: Windows 11 Home
                                  subtree_text: Windows 11 Home (1,603) Items
                                  child_refs: n608, n609
                                  - ref=n609 index=609 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=152.5 y=-361.7 width=1.0 height=1.0)
                                    direct_text: (1,603) Items
                                    child_refs: n610
                        - ref=g611 index=611 <li> role=generic boundary=listitem group=rg12[6] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-338.8 width=212.0 height=28.8)
                          name: Windows 11 Pro
                          subtree_text: Windows 11 Pro (4,493) Items (4,493)
                          attrs: name="Operating%2520System"
                          child_refs: n612
                          - ref=n612 index=612 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-333.8 width=155.5 height=23.8)
                            name: Windows 11 Pro
                            child_refs: e613
                            - ref=e613 index=613 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-333.8 width=155.5 height=18.6)
                              name: Windows 11 Pro (4,493) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Operating%2520System=Windows%252011%2520Pro&_dcat=177"
                              child_refs: n614
                              - ref=n614 index=614 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-333.8 width=155.5 height=18.6)
                                name: Windows 11 Pro
                                child_refs: n615, n616
                                - ref=n615 index=615 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-333.5 width=18.0 height=18.0)
                                  name: Windows 11 Pro
                                - ref=n618 index=618 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-331.8 width=92.6 height=15.0)
                                  direct_text: Windows 11 Pro
                                  subtree_text: Windows 11 Pro (4,493) Items
                                  child_refs: n619, n620
                                  - ref=n620 index=620 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=135.6 y=-332.8 width=1.0 height=1.0)
                                    direct_text: (4,493) Items
                                    child_refs: n621
                        - ref=g622 index=622 <li> role=generic boundary=listitem group=rg12[7] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-310.0 width=212.0 height=28.8)
                          name: Windows 7
                          subtree_text: Windows 7 (51) Items (51)
                          attrs: name="Operating%2520System"
                          child_refs: n623
                          - ref=n623 index=623 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-305.0 width=112.3 height=23.8)
                            name: Windows 7
                            child_refs: e624
                            - ref=e624 index=624 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-305.0 width=112.3 height=18.6)
                              name: Windows 7 (51) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Operating%2520System=Windows%25207&_dcat=177"
                              child_refs: n625
                              - ref=n625 index=625 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-305.0 width=112.3 height=18.6)
                                name: Windows 7
                                child_refs: n626, n627
                                - ref=n626 index=626 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-304.7 width=18.0 height=18.0)
                                  name: Windows 7
                                - ref=n629 index=629 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-303.0 width=66.8 height=15.0)
                                  direct_text: Windows 7
                                  subtree_text: Windows 7 (51) Items
                                  child_refs: n630, n631
                                  - ref=n631 index=631 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=109.8 y=-304.0 width=1.0 height=1.0)
                                    direct_text: (51) Items
                                    child_refs: n632
                      - ref=n633 index=633 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-281.1 width=212.0 height=22.0)
                        name: see all - Operating System - opens dialog
                        child_refs: n634
                        - ref=n634 index=634 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-281.1 width=212.0 height=22.0)
                          name: see all - Operating System - opens dialog
                          child_refs: e635
                          - ref=e635 index=635 <button> role=button actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-273.1 width=36.6 height=14.0)
                            name: see all - Operating System - opens dialog
                            attrs: type="button" aria-label="see all - Operating System - opens dialog"
                            child_refs: n636
                            - ref=n636 index=636 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-273.1 width=36.6 height=14.0)
                              direct_text: see all
                              child_refs: n637
                  - ref=g638 index=638 <li> role=generic boundary=listitem group=rg8[4] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=12.0 y=-226.1 width=216.0 height=294.8)
                    name: Acer
                    subtree_text: Brand Acer (157) Items (157) Alienware (49) Items (49) ASUS (475) Items (475) Dell (3,972) Items (3,972) HP (2,233) Items (2,233) Lenovo (1,846) Items (1,846) Microsoft (426) Items (426) MSI (150) Items (150) see all
                    child_refs: n639, n642
                    - ref=n639 index=639 <h3> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-226.1 width=212.0 height=18.0)
                      name: Brand
                      child_refs: e640
                      - ref=e640 index=640 <div> role=button actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-226.1 width=212.0 height=18.0)
                        name: Brand
                        attrs: aria-controls="x-refine__group_3__4" aria-expanded="true" role="button"
                        states: expanded=true
                        child_refs: n641
                    - ref=n642 index=642 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-202.1 width=212.0 height=253.8)
                      name: Acer
                      child_refs: n643, n732
                      - ref=n643 index=643 <ul> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-201.1 width=212.0 height=230.8)
                        name: Acer
                        child_refs: g644, g655, g666, g677, g688, g699, g710, g721
                        - ref=g644 index=644 <li> role=generic boundary=listitem group=rg13[0] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-201.1 width=212.0 height=28.8)
                          name: Acer
                          subtree_text: Acer (157) Items (157)
                          attrs: name="Brand"
                          child_refs: n645
                          - ref=n645 index=645 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-196.1 width=80.4 height=23.8)
                            name: Acer
                            child_refs: e646
                            - ref=e646 index=646 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-196.1 width=80.4 height=18.6)
                              name: Acer (157) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Brand=Acer&_dcat=177"
                              child_refs: n647
                              - ref=n647 index=647 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-196.1 width=80.4 height=18.6)
                                name: Acer
                                child_refs: n648, n649
                                - ref=n648 index=648 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-195.9 width=18.0 height=18.0)
                                  name: Acer
                                - ref=n651 index=651 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=-194.1 width=29.4 height=15.0)
                                  direct_text: Acer
                                  subtree_text: Acer (157) Items
                                  child_refs: n652, n653
                                  - ref=n653 index=653 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=72.4 y=-195.1 width=1.0 height=1.0)
                                    direct_text: (157) Items
                                    child_refs: n654
                        - ref=g655 index=655 <li> role=generic boundary=listitem group=rg13[1] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=-172.3 width=212.0 height=28.8)
                          name: Alienware
                          subtree_text: Alienware (49) Items (49)
                          attrs: name="Brand"
                          child_refs: n656
                          - ref=n656 index=656 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-167.3 width=108.9 height=23.8)
                            name: Alienware
                            child_refs: e657
                            - ref=e657 index=657 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=-167.3 width=108.9 height=18.6)
                              name: Alienware (49) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&Brand=Alienware&_dcat=177"
                              child_refs: n658
                              - ref=n658 index=658 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-167.3 width=108.9 height=18.6)
                                name: Alienware
                                child_refs: n659, n660
                                - ref=n659 index=659 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=-167.0 width=18.0 height=18.0)
                                  name: Alienware
