=== SNAPSHOT ===
url: https://www.ebay.com/sch/i.html?_nkw=16GB%20RAM%20512GB%20SSD%20laptop&_sacat=0&_from=R40&rt=nc&_udlo=600&_udhi=900
title: 16GB Ram 512GB Ssd Laptop for sale | eBay
                          - ref=n467 index=467 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1408.8 width=178.1 height=23.8)
                            name: Intel Core i5 8th Gen.
                            child_refs: e468
                            - ref=e468 index=468 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1408.8 width=178.1 height=18.6)
                              name: Intel Core i5 8th Gen. (47) Items
                              child_refs: n469
                              - ref=n469 index=469 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1408.8 width=178.1 height=18.6)
                                name: Intel Core i5 8th Gen.
                                child_refs: n470, n471
                                - ref=n470 index=470 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1409.1 width=18.0 height=18.0)
                                  name: Intel Core i5 8th Gen.
                                - ref=n473 index=473 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1410.8 width=130.9 height=15.0)
                                  direct_text: Intel Core i5 8th Gen.
                                  subtree_text: Intel Core i5 8th Gen. (47) Items
                                  child_refs: n474, n475
                                  - ref=n475 index=475 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=173.9 y=1409.8 width=1.0 height=1.0)
                                    direct_text: (47) Items
                                    child_refs: n476
                        - ref=g477 index=477 <li> role=generic boundary=listitem group=rg11[4] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1432.7 width=212.0 height=28.8)
                          name: Intel Core i7 10th Gen.
                          subtree_text: Intel Core i7 10th Gen. (40) Items (40)
                          attrs: name="Processor"
                          child_refs: n478
                          - ref=n478 index=478 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1437.7 width=184.1 height=23.8)
                            name: Intel Core i7 10th Gen.
                            child_refs: e479
                            - ref=e479 index=479 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1437.7 width=184.1 height=18.6)
                              name: Intel Core i7 10th Gen. (40) Items
                              child_refs: n480
                              - ref=n480 index=480 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1437.7 width=184.1 height=18.6)
                                name: Intel Core i7 10th Gen.
                                child_refs: n481, n482
                                - ref=n481 index=481 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1438.0 width=18.0 height=18.0)
                                  name: Intel Core i7 10th Gen.
                                - ref=n484 index=484 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1439.7 width=135.2 height=15.0)
                                  direct_text: Intel Core i7 10th Gen.
                                  subtree_text: Intel Core i7 10th Gen. (40) Items
                                  child_refs: n485, n486
                                  - ref=n486 index=486 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=178.2 y=1438.7 width=1.0 height=1.0)
                                    direct_text: (40) Items
                                    child_refs: n487
                        - ref=g488 index=488 <li> role=generic boundary=listitem group=rg11[5] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1461.5 width=212.0 height=28.8)
                          name: Intel Core i7 11th Gen.
                          subtree_text: Intel Core i7 11th Gen. (71) Items (71)
                          attrs: name="Processor"
                          child_refs: n489
                          - ref=n489 index=489 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1466.5 width=176.0 height=23.8)
                            name: Intel Core i7 11th Gen.
                            child_refs: e490
                            - ref=e490 index=490 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1466.5 width=176.0 height=18.6)
                              name: Intel Core i7 11th Gen. (71) Items
                              child_refs: n491
                              - ref=n491 index=491 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1466.5 width=176.0 height=18.6)
                                name: Intel Core i7 11th Gen.
                                child_refs: n492, n493
                                - ref=n492 index=492 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1466.8 width=18.0 height=18.0)
                                  name: Intel Core i7 11th Gen.
                                - ref=n495 index=495 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1468.5 width=131.0 height=15.0)
                                  direct_text: Intel Core i7 11th Gen.
                                  subtree_text: Intel Core i7 11th Gen. (71) Items
                                  child_refs: n496, n497
                                  - ref=n497 index=497 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=174.0 y=1467.5 width=1.0 height=1.0)
                                    direct_text: (71) Items
                                    child_refs: n498
                        - ref=g499 index=499 <li> role=generic boundary=listitem group=rg11[6] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1490.4 width=212.0 height=28.8)
                          name: Intel Core i7 12th Gen.
                          subtree_text: Intel Core i7 12th Gen. (67) Items (67)
                          attrs: name="Processor"
                          child_refs: n500
                          - ref=n500 index=500 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1495.4 width=181.1 height=23.8)
                            name: Intel Core i7 12th Gen.
                            child_refs: e501
                            - ref=e501 index=501 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1495.4 width=181.1 height=18.6)
                              name: Intel Core i7 12th Gen. (67) Items
                              child_refs: n502
                              - ref=n502 index=502 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1495.4 width=181.1 height=18.6)
                                name: Intel Core i7 12th Gen.
                                child_refs: n503, n504
                                - ref=n503 index=503 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1495.6 width=18.0 height=18.0)
                                  name: Intel Core i7 12th Gen.
                                - ref=n506 index=506 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1497.4 width=134.2 height=15.0)
                                  direct_text: Intel Core i7 12th Gen.
                                  subtree_text: Intel Core i7 12th Gen. (67) Items
                                  child_refs: n507, n508
                                  - ref=n508 index=508 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=177.2 y=1496.4 width=1.0 height=1.0)
                                    direct_text: (67) Items
                                    child_refs: n509
                        - ref=g510 index=510 <li> role=generic boundary=listitem group=rg11[7] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1519.2 width=212.0 height=28.8)
                          name: Intel Core i7 8th Gen.
                          subtree_text: Intel Core i7 8th Gen. (106) Items (106)
                          attrs: name="Processor"
                          child_refs: n511
                          - ref=n511 index=511 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1524.2 width=182.1 height=23.8)
                            name: Intel Core i7 8th Gen.
                            child_refs: e512
                            - ref=e512 index=512 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1524.2 width=182.1 height=18.6)
                              name: Intel Core i7 8th Gen. (106) Items
                              child_refs: n513
                              - ref=n513 index=513 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1524.2 width=182.1 height=18.6)
                                name: Intel Core i7 8th Gen.
                                child_refs: n514, n515
                                - ref=n514 index=514 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1524.5 width=18.0 height=18.0)
                                  name: Intel Core i7 8th Gen.
                                - ref=n517 index=517 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1526.2 width=130.1 height=15.0)
                                  direct_text: Intel Core i7 8th Gen.
                                  subtree_text: Intel Core i7 8th Gen. (106) Items
                                  child_refs: n518, n519
                                  - ref=n519 index=519 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=173.1 y=1525.2 width=1.0 height=1.0)
                                    direct_text: (106) Items
                                    child_refs: n520
                      - ref=n521 index=521 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1548.0 width=212.0 height=22.0)
                        name: see all - Processor - opens dialog
                        child_refs: n522
                        - ref=n522 index=522 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1548.0 width=212.0 height=22.0)
                          name: see all - Processor - opens dialog
                          child_refs: e523
                          - ref=e523 index=523 <button> role=button actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1556.0 width=36.6 height=14.0)
                            name: see all - Processor - opens dialog
                            attrs: type="button" aria-label="see all - Processor - opens dialog"
                            child_refs: n524
                            - ref=n524 index=524 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1556.0 width=36.6 height=14.0)
                              direct_text: see all
                              child_refs: n525
                  - ref=g526 index=526 <li> role=generic boundary=listitem group=rg8[3] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=12.0 y=1603.0 width=216.0 height=294.8)
                    name: Chrome OS
                    subtree_text: Operating System Chrome OS (2) Items (2) Not Included (9) Items (9) Windows 10 (123) Items (123) Windows 10 Home (40) Items (40) Windows 10 Pro (152) Items (152) Windows 11 Home (525) Items (525) Windows 11 Pro (869) Items (869) Windows 7 (14) Items (14) see all
                    child_refs: n527, n530
                    - ref=n527 index=527 <h3> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1603.0 width=212.0 height=18.0)
                      name: Operating System
                      child_refs: e528
                      - ref=e528 index=528 <div> role=button actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1603.0 width=212.0 height=18.0)
                        name: Operating System
                        attrs: aria-controls="x-refine__group_3__3" aria-expanded="true" role="button"
                        states: expanded=true
                        child_refs: n529
                    - ref=n530 index=530 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1627.0 width=212.0 height=253.8)
                      name: Chrome OS
                      child_refs: n531, n620
                      - ref=n531 index=531 <ul> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1628.0 width=212.0 height=230.8)
                        name: Chrome OS
                        child_refs: g532, g543, g554, g565, g576, g587, g598, g609
                        - ref=g532 index=532 <li> role=generic boundary=listitem group=rg12[0] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1628.0 width=212.0 height=28.8)
                          name: Chrome OS
                          subtree_text: Chrome OS (2) Items (2)
                          attrs: name="Operating%2520System"
                          child_refs: n533
                          - ref=n533 index=533 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1633.0 width=114.9 height=23.8)
                            name: Chrome OS
                            child_refs: e534
                            - ref=e534 index=534 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1633.0 width=114.9 height=18.6)
                              name: Chrome OS (2) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&rt=nc&_udlo=600&_udhi=900&Operating%2520System=Chrome%2520OS&_dcat=177"
                              child_refs: n535
                              - ref=n535 index=535 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1633.0 width=114.9 height=18.6)
                                name: Chrome OS
                                child_refs: n536, n537
                                - ref=n536 index=536 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1633.3 width=18.0 height=18.0)
                                  name: Chrome OS
                                - ref=n539 index=539 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1635.0 width=72.9 height=15.0)
                                  direct_text: Chrome OS
                                  subtree_text: Chrome OS (2) Items
                                  child_refs: n540, n541
                                  - ref=n541 index=541 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=115.9 y=1634.0 width=1.0 height=1.0)
                                    direct_text: (2) Items
                                    child_refs: n542
                        - ref=g543 index=543 <li> role=generic boundary=listitem group=rg12[1] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1656.9 width=212.0 height=28.8)
                          name: Not Included
                          subtree_text: Not Included (9) Items (9)
                          attrs: name="Operating%2520System"
                          child_refs: n544
                          - ref=n544 index=544 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1661.9 width=122.7 height=23.8)
                            name: Not Included
                            child_refs: e545
                            - ref=e545 index=545 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1661.9 width=122.7 height=18.6)
                              name: Not Included (9) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&rt=nc&_udlo=600&_udhi=900&Operating%2520System=Not%2520Included&_dcat=177"
                              child_refs: n546
                              - ref=n546 index=546 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1661.9 width=122.7 height=18.6)
                                name: Not Included
                                child_refs: n547, n548
                                - ref=n547 index=547 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1662.2 width=18.0 height=18.0)
                                  name: Not Included
                                - ref=n550 index=550 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1663.9 width=80.6 height=15.0)
                                  direct_text: Not Included
                                  subtree_text: Not Included (9) Items
                                  child_refs: n551, n552
                                  - ref=n552 index=552 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=123.6 y=1662.9 width=1.0 height=1.0)
                                    direct_text: (9) Items
                                    child_refs: n553
                        - ref=g554 index=554 <li> role=generic boundary=listitem group=rg12[2] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1685.7 width=212.0 height=28.8)
                          name: Windows 10
                          subtree_text: Windows 10 (123) Items (123)
                          attrs: name="Operating%2520System"
                          child_refs: n555
                          - ref=n555 index=555 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1690.7 width=124.2 height=23.8)
                            name: Windows 10
                            child_refs: e556
                            - ref=e556 index=556 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1690.7 width=124.2 height=18.6)
                              name: Windows 10 (123) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&rt=nc&_udlo=600&_udhi=900&Operating%2520System=Windows%252010&_dcat=177"
                              child_refs: n557
                              - ref=n557 index=557 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1690.7 width=124.2 height=18.6)
                                name: Windows 10
                                child_refs: n558, n559
                                - ref=n558 index=558 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1691.0 width=18.0 height=18.0)
                                  name: Windows 10
                                - ref=n561 index=561 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1692.7 width=72.7 height=15.0)
                                  direct_text: Windows 10
                                  subtree_text: Windows 10 (123) Items
                                  child_refs: n562, n563
                                  - ref=n563 index=563 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=115.7 y=1691.7 width=1.0 height=1.0)
                                    direct_text: (123) Items
                                    child_refs: n564
                        - ref=g565 index=565 <li> role=generic boundary=listitem group=rg12[3] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1714.6 width=212.0 height=28.8)
                          name: Windows 10 Home
                          subtree_text: Windows 10 Home (40) Items (40)
                          attrs: name="Operating%2520System"
                          child_refs: n566
                          - ref=n566 index=566 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1719.6 width=162.5 height=23.8)
                            name: Windows 10 Home
                            child_refs: e567
                            - ref=e567 index=567 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1719.6 width=162.5 height=18.6)
                              name: Windows 10 Home (40) Items
                              child_refs: n568
                              - ref=n568 index=568 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1719.6 width=162.5 height=18.6)
                                name: Windows 10 Home
                                child_refs: n569, n570
                                - ref=n569 index=569 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1719.9 width=18.0 height=18.0)
                                  name: Windows 10 Home
                                - ref=n572 index=572 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1721.6 width=113.7 height=15.0)
                                  direct_text: Windows 10 Home
                                  subtree_text: Windows 10 Home (40) Items
                                  child_refs: n573, n574
                                  - ref=n574 index=574 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=156.7 y=1720.6 width=1.0 height=1.0)
                                    direct_text: (40) Items
                                    child_refs: n575
                        - ref=g576 index=576 <li> role=generic boundary=listitem group=rg12[4] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1743.4 width=212.0 height=28.8)
                          name: Windows 10 Pro
                          subtree_text: Windows 10 Pro (152) Items (152)
                          attrs: name="Operating%2520System"
                          child_refs: n577
                          - ref=n577 index=577 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1748.4 width=148.2 height=23.8)
                            name: Windows 10 Pro
                            child_refs: e578
                            - ref=e578 index=578 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1748.4 width=148.2 height=18.6)
                              name: Windows 10 Pro (152) Items
                              child_refs: n579
                              - ref=n579 index=579 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1748.4 width=148.2 height=18.6)
                                name: Windows 10 Pro
                                child_refs: n580, n581
                                - ref=n580 index=580 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1748.7 width=18.0 height=18.0)
                                  name: Windows 10 Pro
                                - ref=n583 index=583 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1750.4 width=96.8 height=15.0)
                                  direct_text: Windows 10 Pro
                                  subtree_text: Windows 10 Pro (152) Items
                                  child_refs: n584, n585
                                  - ref=n585 index=585 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=139.8 y=1749.4 width=1.0 height=1.0)
                                    direct_text: (152) Items
                                    child_refs: n586
                        - ref=g587 index=587 <li> role=generic boundary=listitem group=rg12[5] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1772.3 width=212.0 height=28.8)
                          name: Windows 11 Home
                          subtree_text: Windows 11 Home (525) Items (525)
                          attrs: name="Operating%2520System"
                          child_refs: n588
                          - ref=n588 index=588 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1777.3 width=163.5 height=23.8)
                            name: Windows 11 Home
                            child_refs: e589
                            - ref=e589 index=589 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1777.3 width=163.5 height=18.6)
                              name: Windows 11 Home (525) Items
                              child_refs: n590
                              - ref=n590 index=590 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1777.3 width=163.5 height=18.6)
                                name: Windows 11 Home
                                child_refs: n591, n592
                                - ref=n591 index=591 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1777.5 width=18.0 height=18.0)
                                  name: Windows 11 Home
                                - ref=n594 index=594 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1779.3 width=109.5 height=15.0)
                                  direct_text: Windows 11 Home
                                  subtree_text: Windows 11 Home (525) Items
                                  child_refs: n595, n596
                                  - ref=n596 index=596 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=152.5 y=1778.3 width=1.0 height=1.0)
                                    direct_text: (525) Items
                                    child_refs: n597
                        - ref=g598 index=598 <li> role=generic boundary=listitem group=rg12[6] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1801.1 width=212.0 height=28.8)
                          name: Windows 11 Pro
                          subtree_text: Windows 11 Pro (869) Items (869)
                          attrs: name="Operating%2520System"
                          child_refs: n599
                          - ref=n599 index=599 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1806.1 width=146.8 height=23.8)
                            name: Windows 11 Pro
                            child_refs: e600
                            - ref=e600 index=600 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1806.1 width=146.8 height=18.6)
                              name: Windows 11 Pro (869) Items
                              child_refs: n601
                              - ref=n601 index=601 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1806.1 width=146.8 height=18.6)
                                name: Windows 11 Pro
                                child_refs: n602, n603
                                - ref=n602 index=602 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1806.4 width=18.0 height=18.0)
                                  name: Windows 11 Pro
                                - ref=n605 index=605 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1808.1 width=92.6 height=15.0)
                                  direct_text: Windows 11 Pro
                                  subtree_text: Windows 11 Pro (869) Items
                                  child_refs: n606, n607
                                  - ref=n607 index=607 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=135.6 y=1807.1 width=1.0 height=1.0)
                                    direct_text: (869) Items
                                    child_refs: n608
                        - ref=g609 index=609 <li> role=generic boundary=listitem group=rg12[7] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=16.0 y=1830.0 width=212.0 height=28.8)
                          name: Windows 7
                          subtree_text: Windows 7 (14) Items (14)
                          attrs: name="Operating%2520System"
                          child_refs: n610
                          - ref=n610 index=610 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1835.0 width=112.4 height=23.8)
                            name: Windows 7
                            child_refs: e611
                            - ref=e611 index=611 <a> role=link actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1835.0 width=112.4 height=18.6)
                              name: Windows 7 (14) Items
                              attrs: href="https://www.ebay.com/sch/i.html?_nkw=16GB+RAM+512GB+SSD+laptop&_sacat=0&_from=R40&rt=nc&_udlo=600&_udhi=900&Operating%2520System=Windows%25207&_dcat=177"
                              child_refs: n612
                              - ref=n612 index=612 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1835.0 width=112.4 height=18.6)
                                name: Windows 7
                                child_refs: n613, n614
                                - ref=n613 index=613 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1835.2 width=18.0 height=18.0)
                                  name: Windows 7
                                - ref=n616 index=616 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=43.0 y=1837.0 width=66.8 height=15.0)
                                  direct_text: Windows 7
                                  subtree_text: Windows 7 (14) Items
                                  child_refs: n617, n618
                                  - ref=n618 index=618 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=109.8 y=1836.0 width=1.0 height=1.0)
                                    direct_text: (14) Items
                                    child_refs: n619
                      - ref=n620 index=620 <div> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1858.8 width=212.0 height=22.0)
                        name: see all - Operating System - opens dialog
                        child_refs: n621
                        - ref=n621 index=621 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1858.8 width=212.0 height=22.0)
                          name: see all - Operating System - opens dialog
                          child_refs: e622
                          - ref=e622 index=622 <button> role=button actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1866.8 width=36.6 height=14.0)
                            name: see all - Operating System - opens dialog
                            attrs: type="button" aria-label="see all - Operating System - opens dialog"
                            child_refs: n623
                            - ref=n623 index=623 <span> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1866.8 width=36.6 height=14.0)
                              direct_text: see all
                              child_refs: n624
                  - ref=g625 index=625 <li> role=generic boundary=listitem group=rg8[4] visible=true viewport=false hit=false occluded=false scroll=false confidence=0.82 truncated=false bounds=(x=12.0 y=1913.8 width=216.0 height=294.8)
                    name: Acer
                    subtree_text: Brand Acer (57) Items (57) Alienware (11) Items (11) ASUS (199) Items (199) Dell (559) Items (559) HP (538) Items (538) Lenovo (327) Items (327) Microsoft (63) Items (63) MSI (66) Items (66) see all
                    child_refs: n626, n629
                    - ref=n626 index=626 <h3> role=generic visible=true viewport=false hit=false occluded=false scroll=false confidence=0.72 truncated=false bounds=(x=16.0 y=1913.8 width=212.0 height=18.0)
                      name: Brand
                      child_refs: e627
                      - ref=e627 index=627 <div> role=button actions=click visible=true viewport=false hit=false occluded=false scroll=false confidence=0.92 truncated=false bounds=(x=16.0 y=1913.8 width=212.0 height=18.0)
                        name: Brand
                        attrs: aria-controls="x-refine__group_3__4" aria-expanded="true" role="button"
                        states: expanded=true
                        child_refs: n628
